Patient_ID	GRB2	HRAS	ITCH	JUN	KRAS	LATS1	LATS2	LIMK1	LIMK2	MAP2K1	MAP2K2	MAPK1	MAPK3	MP	MYC	Metastasis	Microtubule_polimerization	NFE2L2	NR4A3	NRAS	Neuron_migration	mTORC1	mTORC2	PI3K	TSC	SOS1	SPART	SRC	STMN1	SYN1	TTL	Tubulin	WWP1	WWTR1	YAP1	YES1	ERBB2	ERBB3	ERBB4	FOXO	FUS	F_actin_dynamics	GIT1	GNA13	PAK1	PAK2	PAK3	PAK4	PDPK1	PLCG1	PPP1R12A	PPP1R12B	PRKACA	PRKCA	PRKCB	PRKCG	PRKCZ	PTEN	PTK2B	PTPN11	Proliferation	Protein_synthesis	RAC1	RAF1	RHEB	RHOA	ROCK1	ROCK2	RPS6KA1	SHC1	SIRT1	SNAI1	AKT1	AKT2	AKT3	AMOTL2	ARAF	ARHGEF1	ARHGEF11	ARHGEF12	ARHGEF6	ATF2	Actin_cytoskeleton_reorganization	Apoptosis	BAD	BCL2	BCL2L1	BRAF	CDC25B	CDC42	CDC42BPA	CDK1	CFL1	CFL2	CREB1	CTNNB1	CTTN	Cell_migration	DEPTOR	EGFR	EIF4E	EIF4EBP1	EPHA2
GSM2262030	0.9941	0.0	0.8693	1.0	0.56202	1.0	0.074386	1.0	1.0	0.0	0.971088	0.998668	0.998315	0.151549	0.0	0.999899	0.0	0.359503	0.994035	0.034378	0.0	0.902814	0.9994	0.068147	0.0	0.001162	0.8677	0.182107	0.0	0.284977	1.0	0.0	0.8549	0.01246	0.009218	0.9992	0.676102	0.835186	0.0047	0.0	0.0008	0.006835	1.0	0.892	0.014628	0.999998	0.26896	0.267997	0.941519	0.84912	0.044276	0.144839	0.074779	0.462257	0.949812	0.94294	0.897005	0.004128	0.18482	0.0	1.0	0.858609	0.938763	0.001068	1.0	0.822348	0.849892	0.892322	0.996205	0.856011	1.0	0.0	0.071421	0.0466	0.904388	0.0004	0.216378	0.339417	0.892004	0.892004	0.928803	0.984404	1.000004	0.0	0.985304	0.427081	0.0	0.008552	0.999699	0.257405	0.271561	0.999999	0.0	0.007371	0.995953	0.999499	0.015902	0.8425	0.0	0.064943	0.864762	0.122024	0.997599
synth_109_G3-G4	0.98757	0.010946	0.590901	0.669944	0.0012	0.303581	0.028524	0.81355	0.806738	0.0	0.999999	0.999999	0.999999	0.051914	0.042309	0.991517	0.0	0.882433	0.999999	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.918	0.076402	0.0	0.14042	0.9892	0.0	0.9169	0.054449	0.048073	1.0	0.9989	0.9999	0.0002	0.0	0.008892	0.00427	0.932703	0.9969	0.0	0.952591	0.143189	0.111358	0.998622	0.851996	0.041268	0.04898	0.076573	0.019719	0.999098	0.995622	0.998581	0.033435	0.080266	0.0	0.9916	0.9901	0.926561	0.0	1.0	0.933033	0.953908	0.936681	1.0	0.9989	0.949836	0.0	0.07338	0.0	0.988037	0.040676	0.243505	0.265562	0.9969	0.9969	0.636723	1.0	0.9997	0.008595	1.0	0.0	0.193408	0.0	0.950517	0.105909	0.083304	0.944266	0.001064	0.005675	1.0	1.0	0.0	0.946611	0.0	0.0	1.0	0.0	1.0
synth_39_Group_4	0.997699	0.0	0.778599	0.997499	0.037332	0.816507	0.25824	0.999899	0.999899	0.000437	0.9981	0.99832	0.998137	0.002601	0.0121	0.995465	0.000701	0.937698	0.997489	0.008824	0.000801	0.9982	0.9772	0.0	0.0012	0.000964	0.5392	0.031641	0.001105	0.109915	0.997502	0.00059	0.5397	0.01952	0.002399	0.980654	0.8161	0.927447	0.0005	0.0003	0.0	0.003	0.9843	0.7834	0.0	0.985299	0.068131	0.059945	0.997399	0.435075	0.0	0.0026	0.0	0.128056	0.997399	0.998499	0.997399	0.029078	0.040272	0.0097	0.995553	0.999499	0.984799	0.001	0.999099	0.7834	0.997399	0.7834	0.999336	0.828784	0.999468	0.0	0.0	0.0	0.997301	0.002923	0.032681	0.126877	0.783401	0.783401	0.984301	0.998501	0.997401	0.003869	0.992776	0.0016	0.0001	0.0008	0.999637	0.05724	0.057319	0.999379	0.0	0.002901	0.999301	0.999234	0.0	0.9974	0.0002	0.0	0.9993	0.0003	0.9978
GSM2261808	1.0	0.0	0.8056	0.9996	0.0	0.481546	0.001263	1.0	1.0	0.0	0.984168	0.996601	0.996393	0.087589	0.252602	0.998771	0.001366	0.581917	0.9989	0.045078	0.001168	0.855743	0.9999	0.0198	0.0001	0.0023	0.8624	0.39538	0.001672	0.48572	0.9985	0.0014	0.866917	0.0289	0.026636	0.999667	0.620624	0.933425	0.0029	0.0001	0.0	0.030269	0.703663	0.849	0.0005	0.7276	0.424019	0.41184	0.954801	0.83765	0.053055	0.076377	0.01958	0.221186	0.961487	0.96001	0.953375	0.027836	0.388055	0.015483	0.9989	0.9999	0.524731	0.001898	1.0	0.8316	0.906563	0.843425	0.9997	0.763937	0.9999	0.0	0.018968	0.0167	0.954442	0.0	0.230427	0.059266	0.849001	0.849001	0.649797	0.997053	0.964401	0.0013	0.998501	0.0043	0.0	0.347202	0.9999	0.404782	0.412737	0.9999	0.0009	0.0308	0.9997	0.9987	0.0006	0.911136	0.0	0.0308	0.9999	0.0001	0.9996
synth_26_Group_3	0.999	0.003006	0.4423	0.9803	0.092072	0.657293	0.0	0.97203	0.938629	0.000988	0.993529	0.996199	0.996099	0.042338	0.102108	0.989199	0.0	0.758851	0.998546	0.0025	0.0	0.599094	0.870005	0.0	0.0007	0.0016	0.852701	0.039944	0.0011	0.040278	1.000001	0.0	0.852701	0.028088	0.030195	0.998301	0.7494	0.858626	0.0034	0.0012	0.0016	0.0065	0.908014	0.9345	0.0003	0.913596	0.043379	0.044331	0.993701	0.432097	0.033301	0.037206	0.04158	0.002696	0.993401	0.995601	0.993301	0.019174	0.043051	0.0002	0.988626	0.995701	0.878683	0.0019	0.999201	0.897854	0.958553	0.903643	0.998077	0.71835	0.951496	0.0	0.0396	0.0	0.993201	0.230772	0.022965	0.0	0.934501	0.935901	0.863142	0.996517	0.991817	0.011	0.999801	0.02999	0.028925	0.0006	0.973568	0.042689	0.051242	0.971373	0.0003	0.0065	0.997986	0.997599	0.0003	0.956356	0.0	0.0	0.997599	0.0023	0.998599
GSM2262248	0.94736	0.0	0.8222	0.538395	0.0077	0.61495	0.003572	0.9997	0.9998	0.289496	0.999199	0.999862	0.999899	0.021539	0.0115	0.999899	0.0	0.954225	0.991316	0.0144	0.0	0.98922	0.609418	0.03067	0.0001	0.000189	0.358301	0.031428	0.0	0.054728	1.0	0.0	0.358101	0.305949	0.665526	0.973446	0.491754	0.710142	0.0	0.0001	0.012012	0.189853	0.9808	0.954	0.0	0.982525	0.053812	0.039888	0.9983	0.226532	0.015271	0.01922	0.01914	0.067084	0.9985	0.9991	0.99861	0.0	0.156349	0.012655	0.999901	0.978617	0.962134	0.0	0.999901	0.922706	0.980687	0.893543	0.980583	0.733908	0.981801	0.0	0.0185	0.034765	0.9979	0.024492	0.033764	0.020452	0.872393	0.82061	0.961176	0.9999	0.999	0.0001	1.0	0.147409	0.017192	0.0	0.982404	0.038308	0.039442	0.982329	0.0	0.190033	0.99953	0.999599	0.0	0.977893	0.0027	0.02455	0.991761	0.0	0.975199
synth_165_G3-G4	0.904911	0.172021	0.6938	0.521449	0.176721	0.979467	0.000825	0.9886	0.9806	0.0	0.9999	0.9999	0.9999	0.0034	0.0006	0.9999	0.0001	0.9995	0.9999	0.0	0.0001	0.9999	0.9988	0.0	0.0001	0.0	0.299	0.0002	0.0	0.0003	0.9998	0.0	0.299	0.045764	0.055322	0.9999	0.66481	0.842101	0.0001	0.0	0.030693	0.0002	0.9994	0.8891	0.0	0.999401	0.000285	0.0003	0.999801	0.902924	0.0002	0.003	0.0002	0.460433	0.999801	0.950352	0.992601	0.0286	0.0002	0.0	0.999899	0.966625	0.999199	0.0001	0.999899	0.888899	0.999599	0.890099	0.999899	0.885584	0.999899	0.0	4e-06	0.0	0.992414	0.0001	0.0069	0.710673	0.8891	0.8891	0.9992	0.9998	0.9998	0.0001	1.0	0.0	0.0	0.0	0.9999	0.0002	0.0003	0.9999	0.0001	0.0002	0.9998	0.9998	0.0	0.9965	0.0	0.0	0.9999	0.0001	0.9999
GSM2261661	0.9991	0.0	0.5448	0.9859	0.0	0.9983	0.014099	0.9985	0.9987	0.107001	0.944615	0.992001	0.991284	0.0255	0.398917	0.999701	0.0005	0.988401	0.984091	0.006147	0.0004	0.743768	0.902499	0.0	0.005331	0.003522	0.016	0.0	0.000946	0.001181	0.9992	0.0004	0.016	0.31438	0.591395	0.9901	0.6093	0.8251	0.002739	0.001066	0.0	0.035	0.623242	0.9153	0.0018	0.552053	0.000385	0.0	0.967541	0.359146	0.00367	0.0228	0.0	0.690548	0.973223	0.977099	0.973327	0.0003	0.0	0.0	0.999549	0.832061	0.530587	0.003867	0.990408	0.914602	0.966925	0.910102	0.992402	0.769684	0.992513	0.123845	0.0	0.0	0.963947	0.0003	0.002388	0.235015	0.912529	0.649661	0.502882	0.992409	0.967796	0.0002	0.9982	0.495172	0.0006	0.00016	0.99162	0.0	0.0152	0.991498	0.095892	0.035588	0.992598	0.995098	0.00188	0.973072	0.000524	0.0	0.83819	0.007838	0.987898
GSM2261878	0.850966	0.024509	0.658301	0.487459	0.019902	0.909853	0.180687	0.939341	0.943998	0.0	0.919106	0.977663	0.977645	0.37517	0.537018	0.929237	0.004336	0.837189	0.977679	0.008004	0.0047	0.469245	0.439432	0.0	0.0144	0.003013	0.443601	0.0	0.003762	0.0	0.952011	0.004657	0.568701	0.081767	0.090559	0.990566	0.6464	0.779	0.0003	0.009805	0.0021	0.090305	0.2208	0.9941	0.0	0.224993	0.0	0.0	0.909364	0.053626	0.001	0.366377	0.0	0.189854	0.643497	0.862003	0.86788	0.025762	0.0	0.0	0.929381	0.627988	0.221577	0.002219	0.948571	0.9941	0.914379	0.9906	0.980686	0.658316	0.991074	0.1335	0.0	0.0	0.868337	0.35126	0.009772	0.130639	0.9941	0.928552	0.213872	0.9787	0.9966	0.069543	0.9998	0.003489	0.003282	0.000707	0.978424	0.0	0.0	0.980347	0.0	0.090115	0.980802	0.975798	0.0	0.615557	0.451989	0.0	0.634016	0.344572	0.990497
synth_184_G3-G4	0.9533	0.000979	0.772299	0.854879	0.460422	0.991273	0.063106	0.989919	0.987189	0.0	0.976721	0.9968	0.9973	0.019993	0.115673	0.9999	0.0016	0.981543	0.9999	0.001522	0.001748	1.0	0.9969	0.0	0.0	0.002519	0.5868	0.0	0.0017	0.0017	0.9971	0.0016	0.5868	0.0131	0.0149	0.9936	0.9328	0.975588	0.0034	0.0	0.0	0.0157	0.910256	0.8659	0.001185	0.902538	0.0	0.0	0.984008	0.581018	0.0008	0.0181	0.0	0.194308	0.983823	0.623912	0.983299	0.0	0.0001	0.0	0.9999	0.9991	0.917809	0.002447	1.0	0.8664	0.984956	0.8666	1.0	0.935952	0.9999	0.0	0.0	0.050017	0.958527	0.0016	0.0056	0.139958	0.8663	0.8659	0.899969	0.996734	0.9958	0.0002	0.9984	0.0	0.006627	0.0016	0.9999	0.0	0.0	0.9998	0.0	0.015512	0.9999	0.9999	0.001492	0.978714	0.0	0.0	0.9992	0.0	1.0
GSM2261645	0.9997	0.073158	0.6461	0.9966	0.238886	0.615828	0.209261	0.9999	0.9999	0.0001	0.939349	0.996388	0.996301	0.268075	0.597846	0.999901	0.0005	0.904519	0.996601	0.115311	0.000259	0.997402	0.9943	0.0	0.0017	0.001598	0.735099	0.101426	0.0007	0.095121	0.999099	0.0006	0.735099	0.070225	0.063702	0.999799	0.843716	0.899201	0.001744	0.0019	0.0	0.114416	0.385118	0.890501	0.0	0.426448	0.094947	0.102972	0.852573	0.404343	0.138396	0.260151	0.100278	0.124439	0.844195	0.844441	0.862194	0.00876	0.100333	0.0	0.999769	0.998397	0.289682	0.001117	0.997197	0.800337	0.754889	0.787618	0.995897	0.846874	0.996161	0.0002	0.095731	0.0123	0.921439	0.004725	0.432077	0.199165	0.890499	0.890499	0.309088	0.996205	0.935609	0.000164	0.999999	0.000327	0.468471	0.003605	0.9897	0.098685	0.099113	0.988547	0.0003	0.119548	0.997161	0.994576	0.0	0.725245	0.000795	0.0	0.9982	0.0016	0.9998
GSM2262210	0.92207	0.002836	0.8392	0.830241	0.004171	0.941851	0.001013	0.945804	0.974905	0.03797	0.9766	0.987792	0.98784	0.020399	0.244527	0.998599	0.005934	0.970311	0.99362	0.006672	0.0059	0.999201	0.629241	0.006178	0.0005	0.0006	0.312301	0.010754	0.011	0.0092	0.993601	0.006	0.312301	0.598474	0.709379	0.999421	0.6813	0.700646	0.0002	0.0004	0.0028	0.02654	0.772045	0.8278	0.0	0.779219	0.009168	0.011801	0.970228	0.260812	0.003752	0.01722	0.0051	0.82023	0.860487	0.971906	0.970798	0.0007	0.006489	0.003349	0.998699	0.996999	0.778349	0.0005	0.952592	0.8236	0.965172	0.822	0.994099	0.915442	0.999599	0.0	0.004661	0.0068	0.70512	0.041286	0.01698	0.254577	0.8278	0.8277	0.768478	0.988315	0.9696	0.0012	1.0	0.0013	0.0	0.0	0.9982	0.011267	0.0132	0.9992	0.0	0.0268	0.994134	0.995	0.0	0.979151	0.0	0.007467	0.9999	0.0005	0.9983
GSM2262160	0.925665	0.013841	0.3989	0.999699	0.077065	0.999199	0.006934	0.999699	0.778446	0.011207	0.982719	0.999	0.9993	0.010996	0.371711	0.9999	0.0001	0.961314	0.999803	0.0	0.0001	0.902101	0.663572	0.0	0.0	0.0004	0.2265	0.0	0.000637	0.0117	0.9998	0.0002	0.2265	0.746569	0.890848	0.999912	0.763	0.919141	0.0	0.0	0.0	0.0265	0.5927	0.9445	0.0	0.609551	0.012442	0.019838	0.972099	0.014628	0.0006	0.009966	0.0	0.671999	0.931959	0.971375	0.967808	0.013259	0.0	0.0	1.0	0.805829	0.606383	0.000142	0.992618	0.9441	0.9729	0.519948	0.9995	0.959991	1.0	0.0117	0.0	0.005475	0.44838	0.007658	0.0006	0.674144	0.888049	0.917421	0.594201	0.999501	0.980301	0.0	1.000001	0.0001	0.0	0.0	0.999999	0.018337	0.018486	0.999999	0.00961	0.0263	0.999683	0.999026	0.0	0.988599	0.0	0.0	0.810255	0.188794	0.999899
GSM2262135	0.949722	0.0	0.122399	0.986999	0.0	0.999999	0.007765	0.999999	0.979099	0.436271	0.9993	0.9998	0.9998	0.0009	0.116772	1.0	0.0	0.9999	0.96292	0.0001	0.0	0.9909	0.9782	0.0	0.0	0.0	0.809599	0.0	0.0001	0.131661	0.999899	0.0	0.809599	0.479891	0.536935	0.999899	0.9154	0.9304	0.0	0.0001	0.0	0.0015	0.8821	0.9602	0.0	0.880644	0.137867	0.0	0.998701	0.304655	0.0005	0.0006	0.0	0.322122	0.994401	0.999001	0.998601	0.0	0.0	0.0	1.0	0.9995	0.882406	0.0001	1.0	0.9532	0.9986	0.9536	0.9997	0.944235	0.916836	0.0	0.0	0.0	0.998901	0.000974	0.0001	0.02356	0.626813	0.941675	0.882601	0.999801	0.999201	0.0	0.802971	0.327471	0.0	0.077375	0.999901	0.0	0.459117	0.999901	0.0	0.0014	0.999601	1.000001	0.0	0.999197	0.0	0.0	0.999601	0.0	0.999901
GSM2261704	0.967055	0.002041	0.3493	0.456979	0.06375	0.878361	0.010475	0.91696	0.914458	0.0	0.999	0.999617	0.9996	0.0105	0.0736	1.0	0.0	0.988834	1.0	0.0016	0.0	1.0	0.993	0.0	0.0	1.9e-05	0.4341	0.0092	0.0002	0.041884	0.9999	0.0001	0.4339	0.0009	0.0003	0.9993	0.7689	0.9798	0.000726	0.0	0.0	0.0013	0.934013	0.9622	0.0	0.929999	0.024365	0.011045	0.997801	0.940861	0.0008	0.01	0.0	0.4101	0.997901	0.997601	0.997801	0.0003	0.009078	0.0	0.999999	0.999999	0.927987	0.0	0.999999	0.967956	0.997799	0.974199	0.999699	0.888618	0.999999	0.0	0.0	0.0055	0.998401	0.0003	0.012809	0.820235	0.962201	0.962201	0.931742	0.999732	0.998201	0.0	1.000001	0.129824	0.0	0.0	0.9998	0.009691	0.010073	1.0	0.072661	0.0012	0.999717	0.9993	0.0	0.988389	0.0	0.0	1.0	0.0	0.9995
GSM2261681	0.996737	0.0008	0.802301	0.983616	0.00048	0.411575	0.0	0.980222	0.975424	0.013763	0.824516	0.977095	0.976745	0.193054	0.574803	0.991981	0.00358	0.982724	0.988178	0.045118	0.003256	0.986109	0.9855	0.0	0.011393	0.009227	0.6105	0.0013	0.003609	0.01355	0.872546	0.00343	0.6088	0.179921	0.173285	0.989049	0.764908	0.8909	0.006295	0.001226	0.0	0.152866	0.446862	0.7187	0.0044	0.394282	0.002	0.0016	0.85734	0.04351	0.002938	0.190765	0.0	0.751586	0.85097	0.864137	0.851935	0.02855	0.0011	0.0003	0.992	0.971148	0.405544	0.009124	0.991866	0.7192	0.858724	0.7236	0.9891	0.831655	0.960255	0.0	0.0	0.0	0.880577	0.004128	0.051096	0.556325	0.7187	0.7192	0.398449	0.979696	0.865098	0.008006	0.9971	0.0004	0.06618	0.001274	0.919342	0.0014	0.0013	0.916734	0.151578	0.152901	0.98949	0.99139	0.0044	0.804853	0.0	0.0	0.972	0.008476	0.985015
synth_30_Group_3	0.9753	0.005072	0.3032	0.97448	0.055718	0.930065	0.158447	0.98193	0.921392	0.0	0.9998	0.99988	0.9998	0.0023	0.10833	0.9995	0.0	0.986597	0.999	0.0	0.0	0.9982	0.998	0.0	0.0	0.0002	0.0701	0.0	0.0001	0.0001	1.0	0.0	0.0701	0.218748	0.255421	0.90644	0.8215	0.9783	0.0034	0.0003	0.0	0.0022	0.9078	0.9759	0.0	0.891401	0.0001	0.0001	0.9978	0.664212	0.0	0.0022	0.0	0.00637	0.9978	0.9967	0.9978	0.0	0.0	0.0	0.9995	1.0	0.912211	0.0	0.9998	0.9764	0.9978	0.9764	0.99493	0.8176	0.684843	0.0	0.0	0.0	0.9937	0.069282	0.0004	0.311985	0.9762	0.9759	0.907204	0.9998	0.9978	0.0005	1.0	0.0	0.488175	0.021668	0.9907	0.0001	0.000475	0.723369	0.0	0.0023	0.9989	0.974148	0.0	0.9977	0.0015	0.0	1.0	0.0	0.996296
GSM2261958	0.7802	0.0001	0.568199	0.768332	0.015597	0.845052	0.142124	0.9989	0.999	0.0	0.964165	0.971049	0.970809	0.058301	0.416864	0.999001	0.020218	0.994037	0.944399	0.105532	0.020364	0.87267	0.902339	0.0	0.0017	0.00176	0.3196	0.0	0.023923	0.0	0.979686	0.020152	0.3195	0.589673	0.593431	0.990601	0.656	0.7701	0.000905	0.0034	0.031709	0.0598	0.750465	0.7529	0.0	0.764798	0.0	0.0	0.9408	0.448117	0.0	0.0582	0.0	0.722435	0.858054	0.940669	0.941501	0.0	0.0	0.0	0.998999	0.944282	0.76027	0.00141	0.997299	0.7529	0.940849	0.7529	0.972999	0.80018	0.998999	0.0	0.0	0.0	0.939994	0.0091	0.107529	0.157877	0.752899	0.751199	0.74929	0.971956	0.940799	0.001	1.0	0.028182	0.0	0.0	0.988296	0.0	0.0	0.9956	0.0	0.0602	0.973017	0.9733	0.0	0.9417	0.0	0.0	0.978265	0.029106	0.9888
synth_196_Group_3	0.783753	0.0	0.182501	0.668729	0.157418	0.914406	0.011045	0.999901	1.000001	0.0	0.9995	0.9997	0.9997	0.0054	0.384461	1.0	0.0001	0.9997	1.0	0.0012	0.0001	0.9098	0.94623	0.0	0.0001	0.0001	0.0069	0.0	0.0001	0.0	0.9996	0.0001	0.0069	0.0011	0.00119	0.9998	0.8392	0.9004	0.0	0.0002	0.0	0.0012	0.954278	0.9774	0.0	0.953872	0.0	0.0	0.998799	0.127688	0.0	0.0051	0.0	0.028224	0.998099	0.998799	0.998799	0.0	0.0	0.0	1.0	0.675687	0.9544	0.0001	0.9999	0.9774	0.9988	0.9774	0.9998	0.938899	1.0	0.0	0.0	0.0	0.9988	0.000138	0.00175	0.290172	0.9774	0.9772	0.95391	0.9997	0.9988	0.0	1.0	0.0	0.0	0.0	0.9998	0.0	0.0	0.9998	0.0	0.0012	0.9998	0.9998	0.0	0.9945	0.013856	0.0	0.684141	0.218463	0.9998
GSM2262048	0.947851	0.000554	0.2934	0.859298	0.030257	0.940977	0.065474	0.950799	0.950468	0.0	0.999399	0.999199	0.999174	0.005424	0.096775	0.999799	0.0	0.999499	0.999199	0.0009	0.0	0.877084	0.9284	0.0	0.0003	0.0004	0.500499	0.0	0.0003	0.244445	0.999899	0.0	0.500499	0.00836	0.019093	0.49162	0.8846	0.743161	0.0019	0.0002	0.0	0.0016	0.970718	0.9225	0.231192	0.97311	0.0	0.0	0.997899	0.963585	0.0008	0.004919	0.0	0.446568	0.997899	0.997899	0.993793	0.0	0.346374	0.0	0.9998	0.998883	0.972117	0.0003	0.9998	0.9286	0.9979	0.946715	0.9993	0.833096	0.983071	0.0	0.0	0.0	0.994082	0.013469	0.246721	0.399313	0.922499	0.928299	0.945398	0.762062	0.998599	0.0002	0.766144	0.0003	0.02466	0.0004	0.980199	0.0	0.0019	0.980004	0.0	0.0016	0.999299	0.999499	0.237371	0.994199	0.069949	0.0	0.998899	0.000623	0.998599
GSM2261613	0.991369	0.001176	0.241801	0.998801	0.008706	0.708254	0.114648	0.964038	1.000001	0.0002	0.97192	0.990425	0.989913	0.0339	0.666565	0.749255	0.0002	0.549181	0.990837	4.9e-05	0.0001	0.827318	0.829382	0.0	0.0056	0.00226	0.852199	0.0	0.0016	0.0	0.999799	0.0002	0.852199	0.070394	0.080597	0.942652	0.6183	0.7287	0.008473	0.006175	0.004771	0.0354	0.663312	0.8804	0.0	0.6593	0.0	0.0	0.964347	0.01164	0.0003	0.0335	0.0	0.019766	0.938415	0.963459	0.962433	0.0025	0.0	0.0	0.748439	0.534821	0.658115	0.001222	0.9948	0.8804	0.964601	0.8804	0.991173	0.624611	0.9852	0.0052	0.0	0.0	0.961402	0.122878	0.0	0.003125	0.79335	0.880402	0.660431	0.992002	0.965802	0.246016	1.000002	0.0034	0.042253	0.0004	0.94726	0.0	0.0	0.948746	0.0001	0.035549	0.991518	0.9901	0.0	0.965858	0.157022	0.0	0.543465	0.453788	0.9945
GSM2262221	0.939127	0.0001	0.744602	0.755934	0.240716	0.676534	0.280479	0.98277	0.985862	0.0	0.9994	1.0	1.0	0.15972	0.0	1.0	0.0	0.680539	1.0	0.049824	0.0	0.75562	1.000001	0.095299	0.0	0.0	0.9545	0.230607	0.0	0.232079	1.0	0.0	0.9545	0.0	0.0	1.0	0.764877	0.884503	0.0	0.0	0.0	0.0	1.0	0.9073	0.0	0.999999	0.228125	0.246069	0.999799	0.564436	0.146292	0.153101	0.162283	0.821871	0.999899	0.999865	0.999699	0.0	0.189563	0.050333	1.0	1.0	0.840205	0.0	1.0	0.752903	0.858233	0.751091	1.0	0.991642	1.0	0.0	0.156534	0.092704	0.999999	0.0	0.224764	0.746173	0.907299	0.907299	0.837295	0.999999	0.994699	0.0	0.999999	0.0	0.0	0.0	1.0	0.23671	0.536837	1.0	0.0	0.0	1.0	1.0	0.0	0.834932	0.0	0.094543	1.0	0.0	1.0
synth_128_Group_3	0.986891	0.00882	0.857001	0.651418	0.912712	0.987095	0.143421	0.986445	0.977934	0.47355	0.996987	0.999427	0.999401	0.060628	0.111694	0.999301	0.0003	0.830511	1.000001	0.0	0.0003	1.0	0.985769	0.0	0.0	0.0001	0.0024	0.0	0.0003	0.177355	0.9996	0.0003	0.0024	0.0041	0.0039	1.0	0.573957	0.853014	0.011876	0.0	0.0	0.0043	0.9444	0.9194	0.0	0.958642	0.167859	0.16673	0.995401	0.908338	0.000497	0.05769	0.0	0.686618	0.995209	0.965924	0.995339	0.0	0.0	0.0	0.999901	1.000001	0.951201	0.0002	1.000001	0.919401	0.995401	0.919401	1.000001	0.750246	1.000001	0.366227	0.0	0.0	0.9951	0.0	0.0005	0.673843	0.9194	0.9194	0.9442	0.9994	0.9958	0.0001	0.872224	0.0	0.007697	0.0002	1.000001	0.162236	0.165777	1.000001	0.0	0.0042	1.000001	0.840276	0.0	0.93699	0.0	0.0	1.000001	0.0	1.000001
GSM2262011	0.869338	0.0003	0.129099	0.974099	0.0	0.907219	0.0001	0.917022	0.998199	0.036376	0.836655	0.976734	0.9763	0.070164	0.575864	0.999401	0.004698	0.94136	0.9726	0.01617	0.004826	0.7402	0.73964	0.023945	0.010071	0.014747	0.2611	0.016909	0.004	0.0197	0.992837	0.0042	0.2551	0.569404	0.842734	0.981658	0.733989	0.867043	0.010888	0.000868	0.053418	0.145717	0.34085	0.9879	0.0129	0.182324	0.029397	0.017734	0.934837	0.151348	0.011695	0.063759	0.013035	0.728717	0.955006	0.931442	0.945111	0.0	0.0125	0.008229	0.999601	0.882143	0.303462	0.017236	0.989396	0.938706	0.924788	0.653495	0.984861	0.847327	0.991133	0.208415	0.01229	0.042885	0.837152	0.009291	0.042062	0.70359	0.756765	0.695565	0.322485	0.976467	0.938044	0.0005	0.981967	0.537919	0.0004	0.001827	0.989925	0.017346	0.022742	0.991281	0.0	0.145285	0.984901	0.993951	0.013051	0.925278	0.001596	0.023528	0.940231	0.00389	0.984069
synth_124_Group_4	0.995201	0.001626	0.843001	0.556249	0.001561	0.230743	0.473021	0.842596	0.93308	0.0	1.0	1.0	1.0	0.0006	0.001	0.9995	0.0	0.486889	1.0	0.0	0.0	0.995225	0.903321	0.0	0.003671	0.0	0.5396	0.22935	0.0	0.528367	1.000001	0.0	0.5396	0.0	0.0	1.000001	0.8556	0.9881	0.0023	0.0	0.0	0.0	0.9993	0.9658	0.0	0.998998	0.441342	0.242476	0.999998	0.800096	0.0004	0.0005	0.0006	0.642229	0.999998	0.999998	0.999998	0.0	0.230188	0.0	0.9999	1.0	0.999	0.0	0.996221	0.9738	0.9996	0.9737	1.0	0.90364	0.9999	0.0	0.0003	0.01436	0.999999	0.012452	0.230846	0.963396	0.965799	0.965799	0.998699	0.999999	0.999999	0.0001	0.999999	0.0005	0.0	0.0043	1.0	0.234791	0.235401	1.0	0.0	0.0	1.0	0.828014	0.0	0.9994	0.0	0.0	1.0	0.0	1.0
GSM2261811	0.962374	0.005816	0.8851	0.701314	0.0001	0.2128	0.000594	0.690358	0.694187	0.0	0.9967	0.9992	0.9994	0.005325	0.031718	0.9999	0.0	0.584354	0.9999	0.262402	0.0	0.9999	0.94389	0.0	0.0	0.0002	0.5469	0.343554	0.000734	0.44618	0.9998	0.000178	0.518648	0.004	0.005894	0.9998	0.570001	0.83648	0.0001	0.0	0.0	0.0049	0.96656	0.8827	0.0	0.959169	0.405251	0.389454	0.994901	0.17125	0.0007	0.005341	0.0	0.981844	0.995301	0.994401	0.994854	0.0021	0.133275	0.252512	0.999999	0.993999	0.95862	0.0002	0.947041	0.882699	0.994599	0.920399	0.999767	0.9851	0.999999	0.0	0.0	0.0	0.9957	0.00256	0.352304	0.863507	0.8827	0.8827	0.930111	0.9995	0.9963	0.0	1.0	0.0	0.0	0.0003	1.000001	0.381082	0.393849	1.000001	0.0	0.005085	0.999901	1.000001	0.0	0.994575	0.0	0.0	0.994453	0.0	0.999601
